coreid,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:individualID,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:phylum,dwc:preparation,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:relatedResourceID,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,http://rs.gbif.org/terms/1.0/Reference,idigbio:associateAuthor,idigbio:associateCommonName,idigbio:associateCondition,idigbio:associateDeterminedBy,idigbio:associateIdentifier,idigbio:associateNotes,idigbio:associateRelationship,idigbio:associatedFamily,idigbio:associatedRelationship,idigbio:barcodeValue,idigbio:determinationHistory,idigbio:endangeredStatus,idigbio:hostFamily,idigbio:preparationCount,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:subgenus,idigbio:substrate,idigbio:superfamily,idigbio:tribe,inhs:dead,inhs:formII_females,inhs:formII_males,inhs:formI_males,inhs:instars_Female,inhs:instars_Male,inhs:juv_females,inhs:juv_males,inhs:juv_undetermined,inhs:live,inhs:locationTrs,inhs:location_Basin,inhs:location_RiverMile,inhs:location_Stream,inhs:relic,inhs:total_Males,inhs:total_females,inhs:vouchered,symbiota:recordEnteredBy,symbiota:verbatimScientificName
48a81732-824f-4daf-9acb-5d5026ea84b9,,,,,2012-11-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002647,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.23000,68.51000,,,,,,,,,,1992-07-03,,,,Pentatomidae,,,,,Banasa,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,2 km N Bayahibe,Label,,,,,,,,,,,,,,,,,,urn:uuid:87f75dca-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Banasa herbacea,"(Stal,1872)",,Male,herbacea,,La Altagracia,,,,,,None,,,,10 m,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d24e0d58-1caa-49e4-bf04-f7c312c7234f,,,,,2012-11-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002937,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1991,,17.55000,71.39000,,,,,,,,,,1990-07-27,,,,Pentatomidae,,,,,Caribo,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Carpocorini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:880947e2-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"C. Young, J. Rawlins & S. Thompson",,,,,,Unknown,Caribo fasciatus,"Rolston,1984",,Female,fasciatus,,Pendernales,,,,,,None,,,,10 m,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95a11b77-3b43-4931-bbc4-26b15fe2891c,,,,,2012-11-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00002654,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,18.06000,71.38000,,,,,,,,,,1991-10-21,,,,Pentatomidae,,,,,Banasa,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,26 km N Cabo Rojo,Label,,,,,,,,,,,,,,,,,,urn:uuid:87f76a68-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Banasa herbacea,"(Stal,1872)",,Male,herbacea,,Pendernales,,,,,,None,,,,725 m,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9891b48f-7f5b-40ca-b417-ebfd00b0bbf1,,,,,2013-04-03,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00006882,,,,,,,MEXICO,,Ocosingo Municipality,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1992,,16.58000,91.47000,,,,,,,,,,1978-09-03,,,,Pentatomidae,,,,,Rhyssocephala,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Catacanthini,,,,,,,,,D. A. Rider,1,,,,CMNH,,,,,,,,,,Adult,,Yaxoquintela,Label,,,,,,,,,,,,,,,,,,urn:uuid:88a5ae66-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,Arocera splendens Blanchard det. D. B. Thomas,,J. Rawlins,,,,,,Unknown,Rhyssocephala infuscata,"(Rider,1992)",,Male,infuscata,,Chiapas,,,,,,None,,,,560 m,,,,,,,,,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a828b5e-626a-4e6f-9d0b-7997882e5286,,,,,2014-06-02,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00049290,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2014,,0.67444,-76.39750,,,,,,,,,,2005-04-25,,,,Cicadidae,,,,,Taphura,,,,Uncertainty: 80992 m,,,,,,unknown,Animalia;Arthropoda;Cicadidae;Cicadettinae;Taphurini,,,,,,,,,C. R. Bartlett,1,,,,UDCC,,,,,,,,,,Adult,,"Yasuni National Park, Provincia, deFrancisco de Orellana",GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:6853f4dc-ea84-11e3-8259-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,Unknown,Taphura sauliensis,"Boulard,1971",,Female,sauliensis,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008849dc-81a8-43cd-b79e-0a6a0006ef38,,,,,2012-12-22,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00003618,,,,,,,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1997,,18.35000,71.46000,,,,,,,,,,1992-07-23,,,,Pentatomidae,,,,,Cyptocephala,,,,(N by W),,,,,,,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"4 km S Los Pinos, Loma de Vientos",Label,,,,,,,,,,,,,,,,,,urn:uuid:882dd918-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Cyptocephala pallida,"Rolston,1986",,Male,pallida,,Independencia,,,,,,None,,,,455 m,,,,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4398c05b-2e13-4c66-9ccb-ba0d72887f58,,,,,2013-04-16,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CMNH_TCN 00007507,,,,,,Unknown,DOMINICAN REPUBLIC,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2005,,19.11000,69.14000,,,,,,,,,,1991-10-10,,,,Pentatomidae,,,,,Acrosternum,,,,,,,,,,limestone bluffs;semiarid scrub-forest,Animalia;Arthropoda;Pentatomidae;Pentatominae;Pentatomini,,,,,,,,,D. Thomas,1,,,,CMNH,,,,,,,,,,Adult,,"Samana Peninsula, 8 km S Las Galeras, Punta Balandra",Label,,,,,,,,,,,,,,,,,,urn:uuid:88bc22d6-d8e1-11e2-99a2-0026552be7ea,,,,,,Carnegie Museum of Natural History,,,,,,"J. Rawlins, S. Thompson, C. Young & R. Davidson",,,,,,Unknown,Acrosternum wygodzinskyi,"Rolston,1983",,Female,wygodzinskyi,,Samana,,,,,,None,,,,35 m,,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a87fab0d-0cd4-42e2-8c74-5e8505f18e80,,,,,2013-07-15,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Artemisia tridentata,PreservedSpecimen,,,AMNH_IZC 00118133,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1995,,30.98000,-115.70000,,,,,,,,,,1985-04-25,,,,Miridae,,,,,Phyllopidea,,,,,,,,,,,Animalia;Arthropoda;Miridae;Phylinae;Phylini,,,,,,,,,R.T. Schuh,1,,,,AMNH,,,,,,,,,,Adult,,3.5 mi W of Parque Sierra San Pedro Martir,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:a141111a-e8ca-11e2-8e88-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Phyllopidea picta,"Uhler,1893",,Male,picta,,Baja California Norte,,,,,,None,,,,1875 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63eeb9cb-da0d-4b16-9c83-7ca4d030426a,,,,,2012-04-09,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Sphaeralcea emoryi,PreservedSpecimen,,,AMNH_ENT 00041062,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1988,,30.96000,-115.82000,,,,,,,,,,1985-04-24,,,,Miridae,,,,,Closterocoris,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Herdoniini,,,,,,,,,M. D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,38 km E of Rt 1 toward Parque San Pedro Martir,,,,,,,,,,,,,,,,,,,urn:uuid:863d4e4a-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Closterocoris amoenus,"(Provancher,1887)",,Male,amoenus,,Baja California Norte,,,,,,None,,,,400 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba2dce77-cc2d-4ad9-8696-a4066f955afd,,,,,2014-06-05,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Quercus agrifolia,PreservedSpecimen,,,CSCA_TCN 00017358,,,,,,,United States,,San Diego,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1968,,32.51100,-116.36570,,,,,,,,,,1968-02-15,,,,Diaspididae,,,,,Protodiaspis,,,,,,,,,,,Animalia;Arthropoda;Diaspididae,,,,,,,,,R.F. Wilkey,2,,,,CSCA,,,,,,,,,,Adult,,Descanso,,,,,,,,,,,,,,,,,,,urn:uuid:37f9ba94-eccb-11e3-8259-0026552be7ea,,,,,Calif Dept Agr # 68C18-16,California Department of Food and Agriculture,,,,,,G. W. Schwegel and W. S. Radcliffe,,,,,,Unknown,Protodiaspis agrifoliae,"Essig,1914",,Female,agrifoliae,,California,,,,,,None,,,,1034 m,,,,,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522831a2-8fc6-48a6-a7c9-d63895619f31,,,,,2013-07-05,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Sphaeralcea sp.,PreservedSpecimen,,,AMNH_IZC 00117560,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,28.94000,-114.07000,,,,,,,,,,1985-04-23,,,,Miridae,,,,,Oncotylus,,,,,,,,,,,Animalia;Arthropoda;Miridae;Phylinae;Phylini,,,,,,,,,R.T. Schuh,1,,,,AMNH,,,,,,,,,,Adult,,51 km W of Bahia de los Angeles,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:19e51f6a-e5ad-11e2-8e88-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Oncotylus guttulatus,"Uhler,1894",,Female,guttulatus,,Baja California Norte,,,,,,None,,,,470 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f99052-2a73-47b6-a6da-0238dddfe383,,,,,2013-04-23,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Hymenoclea monogyra,PreservedSpecimen,,,AMNH_ENT 00094064,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2012,,30.96000,-115.82000,,,,,,,,,,1985-04-24,,,,Miridae,,,,,Brooksetta,,,,,,,,,,,Animalia;Arthropoda;Miridae;Orthotylinae;Orthotylini,,,,,,,,,M.D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,38 km E of Rt 1 toward Parque San Pedro Martir,,,,,,,,,,,,,,,,,,,urn:uuid:88c74300-d8e1-11e2-99a2-0026552be7ea,,,,,,American Museum of Natural History,,,,,,R.T. Schuh and B.M. Massie,,,,,,Unknown,Brooksetta ferox,"Van Duzee,1916",,Female,ferox,,Baja California Norte,,,,,,None,,,,400 m,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274efede-670b-4443-83ea-e39c507ba75c,,,,,2013-08-23,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,CASENT3105435,,,,,,,United States,,San Diego,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",1981,,32.51100,-116.36570,,,,,,,,,,1920-04-25,,,,Miridae,,,,,Irbisia,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M.D. Schwartz,1,,,,CAS,,,,,,,,,,Adult,,Descanso,,,,,,,,,,,,,,,,,,,urn:uuid:550a8872-0c2d-11e3-8e88-0026552be7ea,,,,,,California Academy of Sciences,,,,,,E. P.  Van Duzee,,,,,,Unknown,Irbisia pacifica,"(Uhler,1872)",,Male,pacifica,,California,,,,,,None,,,,1034 m,,,,,,,,,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d675e8e-b52a-4ea1-be55-d260cdf47067,,,,,2015-01-16,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_IZC 00225792,,,,,,,United States,,Cochise,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,31.33250,-109.08861,,,,,,,,,,1976-04-03,,,,Gelastocoridae,,,,,Gelastocoris,,,,,,,,,,,Animalia;Arthropoda;Gelastocoridae;Gelastocorinae;Gelastocorini,,,,,,,,,,1,,,,AMNH,,,,,,,,,,Adult,,Guadalupe Canyon,Gazetteer,,,,,,,,,,,,,,,,,,urn:uuid:027076c2-9da8-11e4-8259-0026552be7ea,,,,,,American Museum of Natural History,,,,,,Schuh and McCleve,,,,,,Unknown,Gelastocoris oculatus,"(Fabricius,1798)",,Female,oculatus,,Arizona,,,,,,None,,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32b40cef-13ea-4d9f-a4aa-69d4adff5957,,,,,2013-06-20,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Taraxacum officinale,PreservedSpecimen,,,CUIC_TCN 00020032,,,,,,,United States,,Camden,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,39.93472,7.83750,,,,,,,,,,1963-11-05,,,,Aphididae,,,,,Uroleucon,,,,,,,,,,,Animalia;Arthropoda;Aphididae;Aphidinae;Macrosiphini,,,,,,,,,,1,,,,CUIC,,,,,,,,,,Adult,,Cherry Hill,GPS,,,,,,,,,,,,,,,,,,urn:uuid:771434d6-d9ba-11e2-99a2-0026552be7ea,,,,,,Cornell University Insect Collection,,,,,,D.L. Winters,,,,,,Unknown,Uroleucon  Uromelan taraxaci,"(Kaltenbach,1843)",,Female,taraxaci,,New Jersey,Uromelan,,,,,None,,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03424946-d353-4028-b31f-c3bd8319d95c,,,,,2013-08-21,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,associated with:Quercus chrysolepis,PreservedSpecimen,,,AMNH_IZC 00125450,,,,,,,MEXICO,,None or Unknown,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,32.46666,-116.16152,,,,,,,,,,1982-05-15,,,,Miridae,,,,,Irbisia,,,,,,,,,,,Animalia;Arthropoda;Miridae;Mirinae;Mirini,,,,,,,,,M.D. Schwartz,1,,,,AMNH,,,,,,,,,,Adult,,"Tecate, 0.3 mi E of El Condor",,,,,,,,,,,,,,,,,,,urn:uuid:f055a73a-0a7f-11e3-8e88-0026552be7ea,,,,,,American Museum of Natural History,,,,,,M. D. Schwartz,,,,,,Unknown,Irbisia silvosa,"Bliven,1961",,Female,silvosa,,Baja California Norte,,,,,,None,,,,1219 m,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1a0eb8-dd64-4b65-884c-d679d6ace543,,,,,2014-03-07,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,AMNH_IZC 00135029,,,,,,,United States,,Starr,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",,,26.40524,-99.20050,,,,,,,,,,1940-07-07,,,,Cicadidae,,,,,Diceroprocta,,,,Uncertainty: 6730 m,,,,,,,Animalia;Arthropoda;Cicadidae;Cicadinae;Cryptotympanini,,,,,,,,,,1,,,,SIIS,,,,,,,,,,Adult,,12 mi W of Roma,GeoLocate Software,,,,,,,,,,,,,,,,,,urn:uuid:611d423c-a627-11e3-8259-0026552be7ea,,,,,,Staten Island Institute of Arts and Sciences / Staten Island Museum -- Entomology,,,,,,Paul C. Avery,,,,,,Unknown,Diceroprocta texana,"(Davis,1916)",,Male,texana,,Texas,,,,,,None,,,,,,,,,,,,,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d81ea9-2ff4-4a55-92e8-f4d3f844bf10,,,,,2013-12-17,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2015-03-18. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",,,,,,,,,,,,,,,PreservedSpecimen,,,UDCC_TCN 00034606,,,,,,,ECUADOR,,none,,urn:uuid:f0cec69a-853c-11e4-8259-0026552be7ea,"Plants, herbivores, and parasitoids: A model system for the study of tri-trophic associations project",2013,,0.67463,-76.39777,,,,,,,,,,2005-04-27,,,,Membracidae,,,,,Ceresa,,,,,,,,,,,Animalia;Arthropoda;Membracidae;Smiliinae;Ceresini,,,,,,,,,M.J. Rothschild,1,,,,UDCC,,,,,,,,,,Adult,,Yasuni National Park,,,,,,,,,,,,,,,,,,,urn:uuid:58b0cddc-6764-11e3-935e-0026552be7ea,,,,,,University of Delaware,,,,,,"C. R. Bartlett, N. Nazdrowicz, and D. Chang",,,,,,MV Light,Ceresa vitulus,"Fabricius,1775",,Male,vitulus,,Orellana,,,,,,None,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
